X,Y,Z
-1.485554,0.008126669,-3.184233
-1.482264,0.008126669,-3.184085
-1.480668,0.008126669,-3.184172
-1.48078,0.008126669,-3.184536
-1.483856,0.008126669,-3.183989
-1.483965,0.008126669,-3.184343
-1.484074,0.008126669,-3.184698
-1.482374,0.008126669,-3.184444
-1.480892,0.008126669,-3.1849
-1.482484,0.008126669,-3.184804
-1.482595,0.008126669,-3.185163
-1.481004,0.008126669,-3.185264
-1.481115,0.008126669,-3.185628
-1.515904,0.008938098,-3.22362
-1.517681,0.008154063,-3.223112
-1.515875,0.008163195,-3.223628
-1.517703,0.008929962,-3.223106
-1.515934,0.009713,-3.223612
-1.519487,0.008144932,-3.222597
-1.517725,0.009705861,-3.2231
-1.515964,0.0104879,-3.223604
-1.519502,0.008921826,-3.222593
-1.521293,0.008135799,-3.222081
-1.517748,0.01048176,-3.223094
-1.515993,0.0112628,-3.223596
-1.519517,0.009698723,-3.222589
-1.5213,0.008913691,-3.222079
-1.523099,0.008126666,-3.221565
-1.523099,0.008905553,-3.221565
-1.521308,0.009691583,-3.222077
