X,Y,Z
-1.467734,-0.02444742,-3.176319
-1.468541,-0.01758167,-3.175812
-1.467923,-0.0256191,-3.177137
-1.46901,-0.01637934,-3.176454
-1.468223,-0.02660904,-3.178141
-1.469547,-0.01535038,-3.177309
-1.468622,-0.02737923,-3.179292
-1.470133,-0.01453431,-3.178344
-1.469105,-0.02790006,-3.180547
-1.470745,-0.0139625,-3.179518
-1.469654,-0.02815151,-3.181857
-1.471359,-0.01365693,-3.180787
-1.470246,-0.02812392,-3.183172
-1.471951,-0.01362935,-3.182101
-1.47086,-0.02781835,-3.18444
-1.472499,-0.01388079,-3.183411
-1.471471,-0.02724655,-3.185615
-1.472982,-0.01440162,-3.184666
-1.472057,-0.02643048,-3.186649
-1.473382,-0.01517181,-3.185817
-1.472595,-0.02540151,-3.187504
-1.473682,-0.01616176,-3.186822
-1.473064,-0.02419919,-3.188147
-1.473871,-0.01733343,-3.18764
-1.473446,-0.02286971,-3.188552
-1.473943,-0.0186418,-3.18824
-1.473726,-0.02146417,-3.188705
-1.473894,-0.02003657,-3.1886

